,League,Team,Season,Gen..Role,DAVIES_TOTAL,DAVIES_weighted,League_DAVIES,Raw_League_DAVIES,SD_League,Raw_SD_League,Z,Manager,Wage Bill
5668,Ligue 1,Rennes,2022-2023,Midfielder,1.62,1.62,0.914520507,0.432105263,1.248893619,1.812449475,0.564883576,Bruno Genesio,
5669,Ligue 1,Rennes,2022-2023,Wide Def,1.05,1.243298251,1.009810124,1.353,1.019623572,3.13768453,0.228994438,Bruno Genesio,
5670,Ligue 1,Rennes,2023-2024,Central Def,4.7,1.488762489,0.401464653,0.151111111,0.868600961,2.931764955,1.251780604,NA,
5671,Ligue 1,Rennes,2023-2024,Creator,-1.92,-1.92,0.390573017,0.211764706,1.1550736,2.020860693,-2.000368649,NA,
5672,Ligue 1,Rennes,2023-2024,Deep Midfielder,-0.83,0.257174415,0.561550767,0.25,1.200997317,1.651680072,-0.25343633,NA,
5673,Ligue 1,Rennes,2023-2024,Dribbler,4.82,1.405173316,0.784280196,0.894375,1.04396898,3.00239231,0.594742882,NA,
5674,Ligue 1,Rennes,2023-2024,Finisher,-2.34,-0.147198853,0.610958847,-0.755555556,1.751732939,4.133769427,-0.432804387,NA,
5675,Ligue 1,Rennes,2023-2024,Midfielder,2.26,1.356674938,0.656681206,0.532222222,1.299503841,2.20734484,0.538662303,NA,
5676,Ligue 1,Rennes,2023-2024,Wide Def,-1.13,0.132607927,0.793662643,0.886666667,0.880065598,2.690394679,-0.751142548,NA,
5677,Ligue 1,Saint-Étienne,2017-2018,Central Def,-3.29,-0.309817358,0.532827385,-0.724,0.809334553,3.280172332,-1.041157504,NA,
5678,Ligue 1,Saint-Étienne,2017-2018,Creator,3.69,2.746248942,1.447226797,1.749444444,2.095760269,5.62794861,0.619833367,NA,
5679,Ligue 1,Saint-Étienne,2017-2018,Deep Midfielder,1.11,0.336342963,0.721929976,0.7345,1.264073442,2.457091723,-0.305035293,NA,
5680,Ligue 1,Saint-Étienne,2017-2018,Dribbler,5.93,2.215700837,1.546208129,1.8545,2.269885589,3.670546317,0.294945574,NA,
5681,Ligue 1,Saint-Étienne,2017-2018,Finisher,-7.2,-2.142059075,1.545889291,1.199,2.095219596,4.528533979,-1.760172716,NA,
5682,Ligue 1,Saint-Étienne,2017-2018,Midfielder,-2.8,-0.947686861,1.074827904,0.8025,1.678601123,2.907579704,-1.204881099,NA,
5683,Ligue 1,Saint-Étienne,2017-2018,Wide Def,-3.78,-0.089490652,0.991176367,0.961,1.079379711,3.43781433,-1.001192637,NA,
5684,Ligue 1,Saint-Étienne,2018-2019,Central Def,1.89,0.972861439,0.948362645,0.526,0.861685804,3.304447402,0.028431238,Jean-Louis Gasset,
5685,Ligue 1,Saint-Étienne,2018-2019,Creator,6.15,6.15,0.338607583,0.5165,2.29910283,4.646909867,2.527678337,Jean-Louis Gasset,
5686,Ligue 1,Saint-Étienne,2018-2019,Deep Midfielder,0.93,1.162340099,0.952497128,0.856,1.462555518,2.383496768,0.143476927,Jean-Louis Gasset,
5687,Ligue 1,Saint-Étienne,2018-2019,Dribbler,3.05,1.822953613,1.133245546,1.445789474,1.883165805,4.353654041,0.366249252,Jean-Louis Gasset,
5688,Ligue 1,Saint-Étienne,2018-2019,Finisher,2.38,1.24263919,1.371670383,1.707,2.097615928,4.95342954,-0.06151326,Jean-Louis Gasset,
5689,Ligue 1,Saint-Étienne,2018-2019,Midfielder,-2.45,-2.45,0.636141828,0.206842105,1.526540368,2.371951968,-2.021657529,Jean-Louis Gasset,
5690,Ligue 1,Saint-Étienne,2018-2019,Wide Def,-1.13,-0.132588762,0.535524377,-0.1505,0.697729601,2.895421931,-0.957553095,Jean-Louis Gasset,
5691,Ligue 1,Saint-Étienne,2019-2020,Central Def,-1.46,-0.297694659,0.363946671,-0.462,0.755520086,2.60271235,-0.875742872,Claude Puel,
5692,Ligue 1,Saint-Étienne,2019-2020,Creator,-0.18,-0.18,0.912472802,1.23,1.680682144,3.350060486,-0.650017498,Claude Puel,
5693,Ligue 1,Saint-Étienne,2019-2020,Deep Midfielder,-0.64,-0.029824607,0.397546419,0.166111111,0.777345426,1.483854832,-0.549782646,Claude Puel,
5694,Ligue 1,Saint-Étienne,2019-2020,Dribbler,-0.97,0.447170574,0.331338835,-0.618947368,0.785899931,2.70566873,0.14738739,Claude Puel,
5695,Ligue 1,Saint-Étienne,2019-2020,Finisher,-3.68,-0.768243085,1.217099366,1.352,1.541793703,3.874458332,-1.287683591,Claude Puel,
5696,Ligue 1,Saint-Étienne,2019-2020,Midfielder,-2.63,-1.310574788,0.132733677,-0.136842105,0.818838125,1.20522498,-1.76262978,Claude Puel,
5697,Ligue 1,Saint-Étienne,2019-2020,Wide Def,-0.8,0.242642068,0.409970181,-0.054,0.601750836,2.276292924,-0.278068766,Claude Puel,
5698,Ligue 1,Saint-Étienne,2020-2021,Central Def,-6.88,-0.435896075,0.675744622,-0.238,1.146372445,4.374679056,-0.969702911,Claude Puel,
5699,Ligue 1,Saint-Étienne,2020-2021,Creator,-1.11,-0.190012594,1.367848472,0.9345,1.730140549,3.352143815,-0.900424574,Claude Puel,
5700,Ligue 1,Saint-Étienne,2020-2021,Deep Midfielder,1.73,1.232770197,0.472044308,-0.347368421,1.26256026,3.598022361,0.602526401,Claude Puel,
5701,Ligue 1,Saint-Étienne,2020-2021,Dribbler,2.5,1.815099648,1.047174126,0.823157895,1.728896391,3.957246591,0.444170932,Claude Puel,
5702,Ligue 1,Saint-Étienne,2020-2021,Finisher,-4.25,-1.077078793,1.733424064,2.0375,2.159190889,5.480082476,-1.301646312,Claude Puel,
5703,Ligue 1,Saint-Étienne,2020-2021,Midfielder,-0.73,0.028988274,0.31033315,0.084444444,1.151335997,2.996439499,-0.244363832,Claude Puel,
5704,Ligue 1,Saint-Étienne,2020-2021,Wide Def,-3.68,0.254634341,0.763614324,0.7875,0.880107313,2.796834442,-0.57831582,Claude Puel,
5705,Ligue 1,Saint-Étienne,2021-2022,Central Def,-6.64,-0.754018463,0.806072913,0.0635,1.173864138,5.493526597,-1.329022095,NA,
5706,Ligue 1,Saint-Étienne,2021-2022,Creator,0.81,0.81,1.327489086,2.096,2.136110035,4.779444363,-0.242257691,NA,
5707,Ligue 1,Saint-Étienne,2021-2022,Deep Midfielder,-2.67,-1.102160584,0.890351276,0.5855,1.320450777,1.950391256,-1.508963374,NA,
5708,Ligue 1,Saint-Étienne,2021-2022,Dribbler,2.27,1.055791657,1.302403239,0.9835,2.837678165,4.97582712,-0.086906114,NA,
5709,Ligue 1,Saint-Étienne,2021-2022,Finisher,4.03,3.276921854,2.034544126,2.508,1.782867912,4.485063633,0.696842273,NA,
5710,Ligue 1,Saint-Étienne,2021-2022,Midfielder,-2.92,0.19847606,0.161232773,-0.190526316,1.416332536,2.292925045,0.026295581,NA,
5711,Ligue 1,Saint-Étienne,2021-2022,Wide Def,-2.98,0.013521619,0.935471031,0.899,0.785233965,2.355461515,-1.174107913,NA,
5712,Ligue 1,Strasbourg,2017-2018,Central Def,-3.29,-0.630035126,0.532827385,-0.724,0.809334553,3.280172332,-1.436813128,Thierry Laurey,
5713,Ligue 1,Strasbourg,2017-2018,Creator,-1.8,-0.881758698,1.447226797,1.749444444,2.095760269,5.62794861,-1.111284306,Thierry Laurey,
5714,Ligue 1,Strasbourg,2017-2018,Deep Midfielder,0.82,0.807645517,0.721929976,0.7345,1.264073442,2.457091723,0.067808988,Thierry Laurey,
5715,Ligue 1,Strasbourg,2017-2018,Dribbler,-2.37,-2.37,1.546208129,1.8545,2.269885589,3.670546317,-1.725288776,Thierry Laurey,
5716,Ligue 1,Strasbourg,2017-2018,Finisher,-0.42,0.162285012,1.545889291,1.199,2.095219596,4.528533979,-0.660362418,Thierry Laurey,
5717,Ligue 1,Strasbourg,2017-2018,Midfielder,3.36,1.625123512,1.074827904,0.8025,1.678601123,2.907579704,0.327829882,Thierry Laurey,
5718,Ligue 1,Strasbourg,2017-2018,Wide Def,0.71,1.364601908,0.991176367,0.961,1.079379711,3.43781433,0.345963091,Thierry Laurey,
5719,Ligue 1,Strasbourg,2018-2019,Central Def,1.63,0.622886275,0.948362645,0.526,0.861685804,3.304447402,-0.377720473,Thierry Laurey,
5720,Ligue 1,Strasbourg,2018-2019,Creator,-2.47,-2.47,0.338607583,0.5165,2.29910283,4.646909867,-1.22161025,Thierry Laurey,
5721,Ligue 1,Strasbourg,2018-2019,Deep Midfielder,1.05,0.791693445,0.952497128,0.856,1.462555518,2.383496768,-0.109947062,Thierry Laurey,
5722,Ligue 1,Strasbourg,2018-2019,Dribbler,-2.4,-0.281751449,1.133245546,1.445789474,1.883165805,4.353654041,-0.751392677,Thierry Laurey,
5723,Ligue 1,Strasbourg,2018-2019,Finisher,1.1,0.641175104,1.371670383,1.707,2.097615928,4.95342954,-0.348250254,Thierry Laurey,
5724,Ligue 1,Strasbourg,2018-2019,Midfielder,0.35,0.412545193,0.636141828,0.206842105,1.526540368,2.371951968,-0.146472795,Thierry Laurey,
5725,Ligue 1,Strasbourg,2018-2019,Wide Def,1.56,1.467394605,0.535524377,-0.1505,0.697729601,2.895421931,1.335575023,Thierry Laurey,
5726,Ligue 1,Strasbourg,2019-2020,Central Def,0.04,0.082556351,0.363946671,-0.462,0.755520086,2.60271235,-0.37244585,Thierry Laurey,
5727,Ligue 1,Strasbourg,2019-2020,Creator,0.09,0.09,0.912472802,1.23,1.680682144,3.350060486,-0.489368442,Thierry Laurey,
5728,Ligue 1,Strasbourg,2019-2020,Dribbler,-2.41,0.490094181,0.331338835,-0.618947368,0.785899931,2.70566873,0.20200453,Thierry Laurey,
5729,Ligue 1,Strasbourg,2019-2020,Finisher,-1.86,0.586236835,1.217099366,1.352,1.541793703,3.874458332,-0.409174411,Thierry Laurey,
5730,Ligue 1,Strasbourg,2019-2020,Midfielder,0.6,0.292793651,0.132733677,-0.136842105,0.818838125,1.20522498,0.195472058,Thierry Laurey,
5731,Ligue 1,Strasbourg,2019-2020,Wide Def,0.61,0.727279837,0.409970181,-0.054,0.601750836,2.276292924,0.527310702,Thierry Laurey,
5732,Ligue 1,Strasbourg,2020-2021,Central Def,-0.7,0.139112974,0.675744622,-0.238,1.146372445,4.374679056,-0.468112829,Thierry Laurey,
5733,Ligue 1,Strasbourg,2020-2021,Creator,2.27,1.263503185,1.367848472,0.9345,1.730140549,3.352143815,-0.060310295,Thierry Laurey,
5734,Ligue 1,Strasbourg,2020-2021,Deep Midfielder,-2.25,-2.25,0.472044308,-0.347368421,1.26256026,3.598022361,-2.155971794,Thierry Laurey,
5735,Ligue 1,Strasbourg,2020-2021,Dribbler,-3.55,-1.696806791,1.047174126,0.823157895,1.728896391,3.957246591,-1.587128605,Thierry Laurey,
5736,Ligue 1,Strasbourg,2020-2021,Finisher,4.97,3.097575758,1.733424064,2.0375,2.159190889,5.480082476,0.63178837,Thierry Laurey,
5737,Ligue 1,Strasbourg,2020-2021,Midfielder,2.19,0.752008847,0.31033315,0.084444444,1.151335997,2.996439499,0.383620158,Thierry Laurey,
5738,Ligue 1,Strasbourg,2020-2021,Wide Def,2.46,1.018277127,0.763614324,0.7875,0.880107313,2.796834442,0.289354264,Thierry Laurey,
5739,Ligue 1,Strasbourg,2021-2022,Central Def,4.18,1.64849115,0.806072913,0.0635,1.173864138,5.493526597,0.717645433,Julien Stephan,
5740,Ligue 1,Strasbourg,2021-2022,Creator,3.22,3.22,1.327489086,2.096,2.136110035,4.779444363,0.885961343,Julien Stephan,
5741,Ligue 1,Strasbourg,2021-2022,Deep Midfielder,1.65,1.65,0.890351276,0.5855,1.320450777,1.950391256,0.575294996,Julien Stephan,
5742,Ligue 1,Strasbourg,2021-2022,Dribbler,-3.92,-3.92,1.302403239,0.9835,2.837678165,4.97582712,-1.840378977,Julien Stephan,
5743,Ligue 1,Strasbourg,2021-2022,Finisher,10.88,3.803043217,2.034544126,2.508,1.782867912,4.485063633,0.991940614,Julien Stephan,
5744,Ligue 1,Strasbourg,2021-2022,Midfielder,0.17,0.194029083,0.161232773,-0.190526316,1.416332536,2.292925045,0.023155798,Julien Stephan,
5745,Ligue 1,Strasbourg,2021-2022,Wide Def,3.46,1.435988024,0.935471031,0.899,0.785233965,2.355461515,0.637411288,Julien Stephan,
5746,Ligue 1,Strasbourg,2022-2023,Central Def,4.18,1.050382307,1.148844464,0.97,1.296999494,4.120077925,-0.075915339,NA,
5747,Ligue 1,Strasbourg,2022-2023,Creator,1.68,1.136423037,1.410992367,1.854210526,2.539482044,4.828960454,-0.108120209,NA,
5748,Ligue 1,Strasbourg,2022-2023,Deep Midfielder,-0.93,-0.93,0.41447789,0.208,1.265249599,2.521903208,-1.062618705,NA,
5749,Ligue 1,Strasbourg,2022-2023,Dribbler,0.48,0.48,1.924643122,1.603,3.115085492,4.578385259,-0.463757135,NA,
5750,Ligue 1,Strasbourg,2022-2023,Finisher,6.63,3.720676047,2.444217797,3.1615,2.380777796,3.882212168,0.536151779,NA,
5751,Ligue 1,Strasbourg,2022-2023,Midfielder,-1.16,-0.580766284,0.914520507,0.432105263,1.248893619,1.812449475,-1.197289158,NA,
5752,Ligue 1,Strasbourg,2022-2023,Wide Def,-4.41,-0.66766097,1.009810124,1.353,1.019623572,3.13768453,-1.645186655,NA,
5753,Ligue 1,Strasbourg,2023-2024,Central Def,-0.94,0.271193204,0.401464653,0.151111111,0.868600961,2.931764955,-0.149978477,Patrick Vieira,
5754,Ligue 1,Strasbourg,2023-2024,Creator,0.1,0.740703125,0.390573017,0.211764706,1.1550736,2.020860693,0.303123635,Patrick Vieira,
5755,Ligue 1,Strasbourg,2023-2024,Deep Midfielder,-0.01,-0.01,0.561550767,0.25,1.200997317,1.651680072,-0.47589679,Patrick Vieira,
5756,Ligue 1,Strasbourg,2023-2024,Dribbler,2.12,0.998391759,0.784280196,0.894375,1.04396898,3.00239231,0.205093798,Patrick Vieira,
5757,Ligue 1,Strasbourg,2023-2024,Finisher,-0.02,0.375460069,0.610958847,-0.755555556,1.751732939,4.133769427,-0.134437603,Patrick Vieira,
5758,Ligue 1,Strasbourg,2023-2024,Midfielder,-2.35,-0.564002999,0.656681206,0.532222222,1.299503841,2.20734484,-0.939346362,Patrick Vieira,
5759,Ligue 1,Strasbourg,2023-2024,Wide Def,3.65,1.227953706,0.793662643,0.886666667,0.880065598,2.690394679,0.493475786,Patrick Vieira,
5760,Ligue 1,Toulouse,2017-2018,Central Def,4.79,2.372912621,0.532827385,-0.724,0.809334553,3.280172332,2.273578003,NA,
5761,Ligue 1,Toulouse,2017-2018,Creator,-1.26,-0.376052805,1.447226797,1.749444444,2.095760269,5.62794861,-0.869984812,NA,
5762,Ligue 1,Toulouse,2017-2018,Deep Midfielder,1.68,0.85825499,0.721929976,0.7345,1.264073442,2.457091723,0.107845802,NA,
5763,Ligue 1,Toulouse,2017-2018,Dribbler,1.25,1.884441959,1.546208129,1.8545,2.269885589,3.670546317,0.149009198,NA,
5764,Ligue 1,Toulouse,2017-2018,Finisher,-0.26,0.439349978,1.545889291,1.199,2.095219596,4.528533979,-0.528125698,NA,
5765,Ligue 1,Toulouse,2017-2018,Midfielder,2.2,1.138907726,1.074827904,0.8025,1.678601123,2.907579704,0.038174537,NA,
5766,Ligue 1,Toulouse,2017-2018,Wide Def,1.68,1.381690141,0.991176367,0.961,1.079379711,3.43781433,0.361794621,NA,
5767,Ligue 1,Toulouse,2018-2019,Central Def,-3.74,0.721345731,0.948362645,0.526,0.861685804,3.304447402,-0.263456718,Alain Casanova,
5768,Ligue 1,Toulouse,2018-2019,Creator,-0.42,-0.42,0.338607583,0.5165,2.29910283,4.646909867,-0.329958092,Alain Casanova,
5769,Ligue 1,Toulouse,2018-2019,Deep Midfielder,0.82,0.97045758,0.952497128,0.856,1.462555518,2.383496768,0.012280185,Alain Casanova,
5770,Ligue 1,Toulouse,2018-2019,Dribbler,7.03,3.903268523,1.133245546,1.445789474,1.883165805,4.353654041,1.470939505,Alain Casanova,
5771,Ligue 1,Toulouse,2018-2019,Finisher,-1.41,0.106344882,1.371670383,1.707,2.097615928,4.95342954,-0.603220773,Alain Casanova,
5772,Ligue 1,Toulouse,2018-2019,Midfielder,-0.26,-0.26,0.636141828,0.206842105,1.526540368,2.371951968,-0.587041029,Alain Casanova,
5773,Ligue 1,Toulouse,2018-2019,Wide Def,1.13,0.66504997,0.535524377,-0.1505,0.697729601,2.895421931,0.185638667,Alain Casanova,
5774,Ligue 1,Toulouse,2019-2020,Central Def,-4.37,-0.560269421,0.363946671,-0.462,0.755520086,2.60271235,-1.223284607,NA,
5775,Ligue 1,Toulouse,2019-2020,Creator,-1,-0.501480787,0.912472802,1.23,1.680682144,3.350060486,-0.841297443,NA,
5776,Ligue 1,Toulouse,2019-2020,Deep Midfielder,2.5,1.322665268,0.397546419,0.166111111,0.777345426,1.483854832,1.190100074,NA,
5777,Ligue 1,Toulouse,2019-2020,Dribbler,0.33,0.117155741,0.331338835,-0.618947368,0.785899931,2.70566873,-0.272532271,NA,
5778,Ligue 1,Toulouse,2019-2020,Finisher,-1.79,-0.493051425,1.217099366,1.352,1.541793703,3.874458332,-1.1091956,NA,
5779,Ligue 1,Toulouse,2019-2020,Wide Def,2.94,1.306835078,0.409970181,-0.054,0.601750836,2.276292924,1.490425676,NA,
5780,Ligue 1,Toulouse,2022-2023,Central Def,3.59,2.561609161,1.148844464,0.97,1.296999494,4.120077925,1.089256167,Philippe Montanier,
5781,Ligue 1,Toulouse,2022-2023,Creator,3.68,2.069088937,1.410992367,1.854210526,2.539482044,4.828960454,0.259145983,Philippe Montanier,
5782,Ligue 1,Toulouse,2022-2023,Deep Midfielder,1.92,1.92,0.41447789,0.208,1.265249599,2.521903208,1.189901275,Philippe Montanier,
5783,Ligue 1,Toulouse,2022-2023,Dribbler,5.64,3.482317534,1.924643122,1.603,3.115085492,4.578385259,0.500042267,Philippe Montanier,
5784,Ligue 1,Toulouse,2022-2023,Finisher,0.81,0.928570597,2.444217797,3.1615,2.380777796,3.882212168,-0.636618505,Philippe Montanier,
5785,Ligue 1,Toulouse,2022-2023,Midfielder,1.3,3.485638955,0.914520507,0.432105263,1.248893619,1.812449475,2.058716938,Philippe Montanier,
5786,Ligue 1,Toulouse,2022-2023,Wide Def,-0.61,0.367927171,1.009810124,1.353,1.019623572,3.13768453,-0.629529339,Philippe Montanier,
5787,Ligue 1,Toulouse,2023-2024,Central Def,1.24,0.960416414,0.401464653,0.151111111,0.868600961,2.931764955,0.643508108,Carles Martinez,
5788,Ligue 1,Toulouse,2023-2024,Creator,-0.98,-0.98,0.390573017,0.211764706,1.1550736,2.020860693,-1.186567693,Carles Martinez,
5789,Ligue 1,Toulouse,2023-2024,Deep Midfielder,0.97,0.97,0.561550767,0.25,1.200997317,1.651680072,0.340091711,Carles Martinez,
5790,Ligue 1,Toulouse,2023-2024,Dribbler,-2.18,-0.264876682,0.784280196,0.894375,1.04396898,3.00239231,-1.004969398,Carles Martinez,
5791,Ligue 1,Toulouse,2023-2024,Finisher,-0.24,0.774438311,0.610958847,-0.755555556,1.751732939,4.133769427,0.093324422,Carles Martinez,
5792,Ligue 1,Toulouse,2023-2024,Midfielder,-2.06,-0.119348366,0.656681206,0.532222222,1.299503841,2.20734484,-0.597173743,Carles Martinez,
5793,Ligue 1,Toulouse,2023-2024,Wide Def,1.28,0.623390327,0.793662643,0.886666667,0.880065598,2.690394679,-0.193476845,Carles Martinez,
5794,Ligue 1,Troyes,2017-2018,Central Def,0.87,0.633730041,0.532827385,-0.724,0.809334553,3.280172332,0.124673606,Jean-Louis Garcia,
5795,Ligue 1,Troyes,2017-2018,Creator,-3.38,-0.436802531,1.447226797,1.749444444,2.095760269,5.62794861,-0.898971775,Jean-Louis Garcia,
5796,Ligue 1,Troyes,2017-2018,Deep Midfielder,-2.58,-0.873616887,0.721929976,0.7345,1.264073442,2.457091723,-1.262226394,Jean-Louis Garcia,
5797,Ligue 1,Troyes,2017-2018,Dribbler,3.02,1.734864865,1.546208129,1.8545,2.269885589,3.670546317,0.083112883,Jean-Louis Garcia,
5798,Ligue 1,Troyes,2017-2018,Finisher,0.15,0.42261685,1.545889291,1.199,2.095219596,4.528533979,-0.536112035,Jean-Louis Garcia,
5799,Ligue 1,Troyes,2017-2018,Midfielder,-3.24,-0.701857425,1.074827904,0.8025,1.678601123,2.907579704,-1.058432111,Jean-Louis Garcia,
5800,Ligue 1,Troyes,2017-2018,Wide Def,-0.7,0.989872002,0.991176367,0.961,1.079379711,3.43781433,-0.001208439,Jean-Louis Garcia,
5801,Ligue 1,Troyes,2021-2022,Central Def,-6.84,-0.808988127,0.806072913,0.0635,1.173864138,5.493526597,-1.375850056,NA,
5802,Ligue 1,Troyes,2021-2022,Creator,-1.12,-0.201222984,1.327489086,2.096,2.136110035,4.779444363,-0.715652305,NA,
5803,Ligue 1,Troyes,2021-2022,Deep Midfielder,2.28,2.28,0.890351276,0.5855,1.320450777,1.950391256,1.052404791,NA,
5804,Ligue 1,Troyes,2021-2022,Dribbler,-2.19,-1.116695291,1.302403239,0.9835,2.837678165,4.97582712,-0.85249221,NA,
5805,Ligue 1,Troyes,2021-2022,Finisher,-3.05,-0.4905493,2.034544126,2.508,1.782867912,4.485063633,-1.416309873,NA,
5806,Ligue 1,Troyes,2021-2022,Midfielder,0,1.922722386,0.161232773,-0.190526316,1.416332536,2.292925045,1.243697768,NA,
5807,Ligue 1,Troyes,2021-2022,Wide Def,-1.55,0.373225923,0.935471031,0.899,0.785233965,2.355461515,-0.716022399,NA,
5808,Ligue 1,Troyes,2022-2023,Central Def,0.63,0.408030541,1.148844464,0.97,1.296999494,4.120077925,-0.571175183,NA,
5809,Ligue 1,Troyes,2022-2023,Creator,1.89,1.89,1.410992367,1.854210526,2.539482044,4.828960454,0.188624147,NA,
5810,Ligue 1,Troyes,2022-2023,Deep Midfielder,-0.69,0.202210327,0.41447789,0.208,1.265249599,2.521903208,-0.167767342,NA,
5811,Ligue 1,Troyes,2022-2023,Dribbler,0.46,0.46,1.924643122,1.603,3.115085492,4.578385259,-0.470177504,NA,
5812,Ligue 1,Troyes,2022-2023,Finisher,1.7,1.687756148,2.444217797,3.1615,2.380777796,3.882212168,-0.317737191,NA,
5813,Ligue 1,Troyes,2022-2023,Midfielder,1.25,1.25,0.914520507,0.432105263,1.248893619,1.812449475,0.268621353,NA,
5814,Ligue 1,Troyes,2022-2023,Wide Def,-0.92,-0.010792119,1.009810124,1.353,1.019623572,3.13768453,-1.000959835,NA,
5815,Major League Soccer,Atlanta United,2019,Central Def,7.11,3.009334598,1.31315322,2.209166667,1.101228098,3.367073193,1.54026344,,
5816,Major League Soccer,Atlanta United,2019,Creator,6.95,2.191517384,1.236701612,0.716363636,1.532049978,3.717484487,0.623227562,,
5817,Major League Soccer,Atlanta United,2019,Deep Midfielder,-1.71,-0.785393131,1.415754903,0.858333333,1.911251419,2.562387926,-1.151678953,,
5818,Major League Soccer,Atlanta United,2019,Dribbler,0.78,0.36412726,1.561909037,1.799130435,2.368695036,5.923184734,-0.505671587,,
5819,Major League Soccer,Atlanta United,2019,Finisher,7.1,5.860385572,1.799826941,1.776666667,2.249577506,4.184123893,1.805031665,,
5820,Major League Soccer,Atlanta United,2019,Midfielder,3.28,3.28,1.107502669,0.728947368,1.872005815,3.656698412,1.160518474,,
5821,Major League Soccer,Atlanta United,2019,Wide Def,-1.96,0.17839185,1.020816703,1.076666667,0.863034675,2.656047516,-0.976119358,,
5822,Major League Soccer,Atlanta United,2020,Central Def,1.75,0.637094737,0.638751788,0.552692308,0.638443862,1.982629683,-0.002595453,,
5823,Major League Soccer,Atlanta United,2020,Creator,-2.38,-1.184053283,0.646406642,0.829583333,1.213780886,2.328865145,-1.508064549,,
5824,Major League Soccer,Atlanta United,2020,Deep Midfielder,-2.15,-0.644386885,0.555308419,0.2264,0.839235664,1.68085514,-1.42950944,,
5825,Major League Soccer,Atlanta United,2020,Dribbler,-1.6,-0.238467958,0.877521861,0.628076923,1.376217192,1.889099297,-0.810911116,,
5826,Major League Soccer,Atlanta United,2020,Finisher,-2.59,-0.718119191,0.959217982,1.156538462,1.213093706,2.657883282,-1.382693822,,
5827,Major League Soccer,Atlanta United,2020,Midfielder,0.39,0.37716335,0.28295229,0.3512,1.297165943,2.252232818,0.072628379,,
5828,Major League Soccer,Atlanta United,2020,Wide Def,0.98,0.358016771,0.366307992,-0.060384615,0.523622822,1.842360401,-0.015834337,,
5829,Major League Soccer,Atlanta United,2021,Central Def,2.75,1.18207804,0.845053981,0.750740741,1.011579406,2.940474747,0.333166192,,
5830,Major League Soccer,Atlanta United,2021,Creator,6.42,3.28433291,1.095888561,0.146296296,1.630697639,4.180638659,1.342029506,,
5831,Major League Soccer,Atlanta United,2021,Deep Midfielder,-0.58,0.951298854,0.621914062,0.317037037,1.318326533,2.491752264,0.249850689,,
5832,Major League Soccer,Atlanta United,2021,Dribbler,-0.35,-0.164945103,0.637942648,0.355185185,1.175468898,2.219466967,-0.68303615,,
5833,Major League Soccer,Atlanta United,2021,Finisher,-4.29,-0.321237721,1.578134051,1.467037037,1.905016797,4.073323926,-0.997036759,,
5834,Major League Soccer,Atlanta United,2021,Midfielder,-2.6,-1.152660732,0.633646442,0.4452,1.382083197,2.239637471,-1.292474417,,
5835,Major League Soccer,Atlanta United,2021,Wide Def,2.93,1.734168999,0.830758996,0.712962963,0.864071663,2.259764819,1.045526711,,
5836,Major League Soccer,Atlanta United,2022,Central Def,-1.12,0.842702099,0.641009798,0.220357143,0.801088617,2.922083836,0.251772771,,
5837,Major League Soccer,Atlanta United,2022,Creator,4.39,3.096047359,0.836636645,-0.070357143,1.774710095,4.146552769,1.273115378,,
5838,Major League Soccer,Atlanta United,2022,Deep Midfielder,-1.04,0.234535987,0.707815853,0.105357143,1.046131348,2.010948702,-0.452409601,,
5839,Major League Soccer,Atlanta United,2022,Dribbler,3.8,4.11397441,0.986403058,0.881481481,1.667654893,3.265305621,1.875430801,,
5840,Major League Soccer,Atlanta United,2022,Finisher,0.36,0.536674547,0.975837638,0.076071429,1.346178822,4.219543015,-0.326229387,,
5841,Major League Soccer,Atlanta United,2022,Midfielder,-2.77,-1.03055207,0.44013079,0.1016,1.305237159,2.093694263,-1.12675528,,
5842,Major League Soccer,Atlanta United,2022,Wide Def,3.54,1.354670633,0.995644946,0.891071429,0.757700449,2.218326595,0.473835916,,
5843,Major League Soccer,Atlanta United,2023,Central Def,1.67,0.787102082,0.881834203,0.682758621,0.965911708,3.263508078,-0.098075342,,
5844,Major League Soccer,Atlanta United,2023,Creator,8.49,8.49,1.537445867,1.009655172,2.127104832,3.919129352,3.268552648,,
5845,Major League Soccer,Atlanta United,2023,Deep Midfielder,0.67,0.320797516,0.789149695,0.229655172,1.156814722,1.829981426,-0.404863606,,
5846,Major League Soccer,Atlanta United,2023,Dribbler,-0.29,0.147473333,1.568361108,1.932758621,1.973118881,3.415716717,-0.72012274,,
5847,Major League Soccer,Atlanta United,2023,Finisher,0.04,1.23727411,1.007868738,0.751724138,1.5370265,3.334163066,0.149252711,,
5848,Major League Soccer,Atlanta United,2023,Midfielder,-3.15,-1.146653333,1.122159981,1.251111111,2.034319949,3.377236391,-1.115268675,,
5849,Major League Soccer,Atlanta United,2023,Wide Def,5.35,2.069258193,0.806885503,0.637931034,0.775752339,2.911031211,1.627288281,,
5850,Major League Soccer,Atlanta United,2024,Central Def,-0.37,-0.135042017,0.069176182,0.044482759,0.160657593,0.320664335,-1.271139409,,
5851,Major League Soccer,Atlanta United,2024,Creator,0.53,0.53,0.080294622,0.106296296,0.41427784,0.538674642,1.085516372,,
5852,Major League Soccer,Atlanta United,2024,Deep Midfielder,-0.24,-0.24,0.078513404,0.094230769,0.238124988,0.297565765,-1.337589162,,
